,counts,words,translations
87499,20,fallmerayer,fallmerayer
87500,20,pennis,pennis
87501,20,olsheviks,olsheviks
87502,20,morpho,morpho
87503,20,dextera,dextera
87504,20,llie's,lllies
87505,20,acciò,acciò
87506,20,conoscenza,conoscenza
87507,20,vanikoro,vanikoro
87508,20,umorists,umoristen
87509,20,friendlily,freundlich
87510,20,goneand,gegangenund
87511,20,aphonia,aphonia
87512,20,beenso,beenso
87513,20,coquere,coquere
87514,20,launder,Wäsche
87515,20,chirurgical,chirurgisch
87516,20,larence,larence
87517,20,lifeut,lifeut
87518,20,hangli,hangli
87519,20,stanleys,stanleys
87520,20,gojam,gojam
87521,20,docteur,docteur
87522,20,tp,tp
87523,20,pennyweight,pennyweight
87524,20,louise's,louise's
87525,20,marcy,marcy
87526,20,conoscer,conoscer
87527,20,tryout,tryout
87528,20,renchy,renchy
87529,20,eyeand,Auge und
87530,20,oodbye,oodbye
87531,20,molests,belästigt
87532,20,bagmen,bagmen
87533,20,ha'e,ha'e
87534,20,servido,servido
87535,20,fannin,fannin
87536,20,lapidaries,lapidar
87537,20,staminate,staminate
87538,20,gaits,Gänge
87539,20,röntgen,röntgen
87540,20,thatsuch,dass solche
87541,20,hound's,Hundes
87542,20,sophisters,sophisters
87543,20,magnetization,Magnetisierung
87544,20,deformation,Verformung
87545,20,hoare,Hase
87546,20,martorell,martorell
87547,20,bleedin,blutend
87548,20,preachin,predigen
87549,20,«quando,"""quando"
87550,20,tabulate,tabellieren
87551,20,estiny,estiny
87552,20,vulnerary,verwundbar
87553,20,gerrit,gerrit
87554,20,savary,savary
87555,20,washe,wasche
87556,20,locarno,locarno
87557,20,wysiwyg,wysiwyg
87558,20,irl,irl
87559,20,inother,in anderen
87560,20,monitions,Monitionen
87561,20,drench'd,durchtränkt
87562,20,carità,carità
87563,20,wittier,witziger
87564,20,conchology,Konchologie
87565,20,leonarde,leonarde
87566,20,vegno,vegno
87567,20,ringlike,ringförmig
87568,20,theysaw,theysaw
87569,20,beep,piep
87570,20,odyguard,odyguard
87571,20,nouman,nouman
87572,20,racious,anmutig
87573,20,cockfighting,Hahnenkämpfe
87574,20,urthermore,Außerdem
87575,20,thepassage,Die Passage
87576,20,tenyears,zehnJahre
87577,20,lessed,vermindert
87578,20,tookhis,nahm sein
87579,20,ormerly,ormerlich
87580,20,protists,Protisten
87581,20,thebody,der Körper
87582,20,acrolein,Acrolein
87583,20,hisarm,sein Arm
87584,20,sawa,sah eine
87585,20,weirdest,seltsamsten
87586,20,wayhen,Weise als
87587,20,chos,wählt
87588,20,whitman's,Whitmans
87589,20,resident's,Bewohner
87590,20,benumbs,benumbs
87591,20,lamenti,lamenti
87592,20,historyof,geschichte von
87593,20,erdita,erdita
87594,20,dolcezza,dolcezza
87595,20,glaciere,Gletscher
87596,20,calèche,Calèche
87597,20,scrog,scrog
87598,20,hutchinson's,Hutchinsons
87599,20,predecessor's,Vorgänger
87600,20,engler,engler
87601,20,curdy,krause
87602,20,dignitas,dignitas
87603,20,presentes,presentes
87604,20,expiratory,Ausatmung
87605,20,narcotine,Narkotika
87606,20,suona,suona
87607,20,faucon,faucon
87608,20,roust,roust
87609,20,bankok,bankok
87610,20,etterne,etterne
87611,20,akind,akind
87612,20,entellus,entellus
87613,20,rescripts,Reskripte
87614,20,legibility,lesbarkeit
87615,20,secker,secker
87616,20,melodie,melodie
87617,20,thepalace,thepalace
87618,20,cachalots,cachalots
87619,20,lubricity,schmierigkeit
87620,20,cissy,cissy
87621,20,erminia,erminia
87622,20,schurig,schurig
87623,20,domiciles,Domizile
87624,20,foreshows,Vorschauen
87625,20,suivante,suivante
87626,20,eridanus,eridanus
87627,20,rares,Raritäten
87628,20,shunting,rangieren
87629,20,platting,plattmachen
87630,20,virgine,virgine
87631,20,aeroplane's,Flugzeuge
87632,20,ofthought,der gedanken
87633,20,buffa,buffa
87634,20,incog,incog
87635,20,straught,belastet
87636,20,shuttlecocks,Federbälle
87637,20,bastioned,bastioniert
87638,20,‘may,'darf
87639,20,aestu,aestu
87640,20,falesa,falesa
87641,20,awing,awing
87642,20,empêcher,empêcher
87643,20,nerli,nerli
87644,20,kreeg,kreeg
87645,20,immethodical,unmethodisch
87646,20,calere,calere
87647,20,unhuman,unmenschlich
87648,20,hacía,hacía
87649,20,bezaleel,bezaleel
87650,20,mirepoix,mirepoix
87651,20,boad,boad
87652,20,misconceive,missverstehen
87653,20,callosum,callosum
87654,20,ewell,ewell
87655,20,ousi,ousi
87656,20,ristette,ristette
87657,20,ceolwulf,ceolwulf
87658,20,shopgirl,Verkäuferin
87659,20,acie,acie
87660,20,gerundive,gerundiv
87661,20,gabel,gabel
87662,20,geirmund,geirmund
87663,20,microcosmic,Mikrokosmos
87664,20,insolvable,unlösbar
87665,20,hackee,hackee
87666,20,ligurian,ligurisch
87667,20,bless,segne
87668,20,hop'd,gehopst
87669,20,mcclan,mcclan
87670,20,desese,desese
87671,20,fivehundred,fünfhundert
87672,20,praeda,praeda
87673,20,scirpus,scirpus
87674,20,whichyou,die Sie
87675,20,unplowed,ungepflügt
87676,20,sparoid,sparoid
87677,20,enslaver,Sklavenhalter
87678,20,aspinwall,aspinwall
87679,20,inefficiently,ineffizient
87680,20,thenecessity,dieNotwendigkeit
87681,20,phalanstery,phalanstery
87682,20,pompilius,pompilius
87683,20,renvoya,renvoya
87684,20,tevenson,tevenson
87685,20,faceof,Gesicht von
87686,20,butalso,aberauch
87687,20,callant,kallant
87688,20,favorer,Favorit
87689,20,brydges,brydges
87690,20,aubourg,aubourg
87691,20,transcribes,transkribiert
87692,20,huffington,huffington
87693,20,psychiatrist,psychiater
87694,20,scrofa,scrofa
87695,20,kapp,kapp
87696,20,moulineaux,moulineaux
87697,20,wieder,wieder
87698,20,medicare,medicare
87699,20,astruc,astruc
87700,20,abbr,Abkürzung
87701,20,demography,Demografie
87702,20,ictory,ictory
87703,20,librariesfrance,bibliothekenfrankreich
87704,20,amylolytic,Amylolytikum
87705,20,comprend,comprend
87706,20,eldon,eldon
87707,20,debateable,diskussionswürdig
87708,20,hoppe,hoppe
87709,20,trochlea,trochlea
87710,20,ipa,ipa
87711,20,amantis,amantis
87712,20,undercover,verdeckt
87713,20,macomb,macomb
87714,20,eggleston,eggleston
87715,20,remissionem,remissionem
87716,20,hogginarmo,hogginarmo
87717,20,discoid,discoid
87718,20,grumblingly,mürrisch
87719,20,burgeon,Knospe
87720,20,stairhead,Treppenkopf
87721,20,hakem,hakem
87722,20,ttard,ttard
87723,20,ringworm,Ringelflechte
87724,20,judaizing,judaizing
87725,20,emberiza,emberiza
87726,20,entile,entile
87727,20,burnoose,burnoose
87728,20,edgeworthstown,edgeworthstown
87729,20,anyrate,anyrate
87730,20,lopp'd,lopp'd
87731,20,alvine,alvine
87732,20,andsaw,andsaw
87733,20,longspur,Langsporn
87734,20,revivifying,Wiederbelebung
87735,20,doubleness,Verdoppelung
87736,20,thenthey,dann sie
87737,20,leptis,leptis
87738,20,gunmore,gunmore
87739,20,nga,nga
87740,20,farest,weitest
87741,20,chenopodium,chenopodium
87742,20,finnmark,finnmark
87743,20,howso,howso
87744,20,constricting,einschnürend
87745,20,fencepost,Zaunpfahl
87746,20,docetes,docetes
87747,20,cancels,annulliert
87748,20,poult,Hühnerstall
87749,20,anchuria,Anchurien
87750,20,otoliths,Otolithen
87751,20,burin,Klette
87752,20,jondrettes,Jondretten
87753,20,deadhe,deadhe
87754,20,hypothetic,hypothetische
87755,20,roederer,roederer
87756,20,wasand,warund
87757,20,mehis,ich sein
87758,20,blameable,tadelnswert
87759,20,accelerators,Beschleuniger
87760,20,dander,Schuppen
87761,20,rêverie,rêverie
87762,20,accipit,accipit
87763,20,sternpost,sternpost
87764,20,patkasa,patkasa
87765,20,opalescence,Opaleszenz
87766,20,omtesse,omtesse
87767,20,o'bleary,o'bleary
87768,20,appollo,appollo
87769,20,rechristened,umgetauft
87770,20,hta,hta
87771,20,fromthis,von dieser
87772,20,lotze,lotze
87773,20,temporise,temporise
87774,20,marquise's,der Marquise
87775,20,hisback,seinen Rücken
87776,20,piquer,piquer
87777,20,profaner,profaner
87778,20,tret,tret
87779,20,flexi,flexi
87780,20,receivable,Forderung
87781,20,cantoned,kantonal
87782,20,pegoud,pegoud
87783,20,lawny,lawny
87784,20,baerle's,Baerle's
87785,20,campagnes,campagnes
87786,20,fulgor,fulgor
87787,20,verydifferent,ganz anders
87788,20,latians,latianer
87789,20,claros,klaros
87790,20,tocarry,zu tragen
87791,20,hallam's,Hallam's
87792,20,nowhither,nowhither
87793,20,eliassoen,eliassoen
87794,20,hurlyburly,hurlyburly
87795,20,martinswand,martinswand
87796,20,vatel,vatel
87797,20,deloraine,deloraine
87798,20,ecbatane,ecbatane
87799,20,mably,mably
87800,20,provant,provant
87801,20,heraclian,heraklisch
87802,20,leery,misstrauisch
87803,20,poseur,Wichtigtuer
87804,20,haz,haz
87805,20,gov'nor,Regierender
87806,20,bonfinius,bonfinius
87807,20,lamachus,lamachus
87808,20,gorgo,gorgo
87809,20,carryin,tragen
87810,20,incontro,incontro
87811,20,sparicio,sparicio
87812,20,arsenate,Arsenat
87813,20,imprescriptible,Unbeschreiblich
87814,20,eryngium,Eryngium
87815,20,broilers,Hähnchen
87816,20,successeur,Erfolgreich
87817,20,latinis,Latinum
87818,20,maybury,maybury
87819,20,tainment,tainment
87820,20,thempire,thempire
87821,20,mitrailleuse,mitrailleuse
87822,20,noyes,noyes
87823,20,ofwhom,von wem
87824,20,killfile,killfile
87825,20,fesole,fesole
87826,20,sophic,sophisch
87827,20,abrade,abschleifen
87828,20,nim,nim
87829,20,ithey,ithey
87830,20,devota,devota
87831,20,nuages,nuages
87832,20,eldred,eldred
87833,20,bekr,bekr
87834,20,quene,quene
87835,20,otti,otti
87836,20,skulason,skulason
87837,20,donders,donders
87838,20,puellae,puellae
87839,20,altezza,altezza
87840,20,coeperunt,coeperunt
87841,20,gottenburg,gottenburg
87842,20,eloi,eloi
87843,20,cadenus,cadenus
87844,20,grubber,grubber
87845,20,possi,possi
87846,20,ilbert,ilbert
87847,20,neptunus,neptunus
87848,20,molokai,molokai
87849,20,cellarage,Kellerei
87850,20,poterant,poterant
87851,20,rightonomfrey,rechtsonomfrey
87852,20,margaric,margaric
87853,20,thefour,thefour
87854,20,perle,perle
87855,20,gestion,gestion
87856,20,millo,millo
87857,20,munus,munus
87858,20,laomedon,laomedon
87859,20,gaultheria,gaultheria
87860,20,cavalerie,kavalerie
87861,20,macclesfield,macclesfield
87862,20,grces,grces
87863,20,hierro,hierro
87864,20,farreaching,weitreichend
87865,20,oblasty,oblasty
87866,20,noway,nunja
87867,20,enrag,enrag
87868,20,gorry,gorry
87869,20,quaecumque,quaecumque
87870,20,laotse,laotse
87871,20,dimethylaniline,Dimethylanilin
87872,20,constitutionalist,Verfassungsrechtler
87873,20,ongbooksby,ongbooksby
87874,20,deutschers,deutsches
87875,20,falsi,falsi
87876,20,thysel,thysel
87877,20,lunete,lunete
87878,20,amygdaloid,Amygdaloid
87879,20,fecerunt,fecerunt
87880,20,youngster's,der Jüngling
87881,20,likens,vergleicht
87882,20,landseer,Landseer
87883,20,unrighteously,ungerechterweise
87884,20,syncretism,Synkretismus
87885,20,s'aperçut,s'aperçut
87886,20,theolog,theologisch
87887,20,isolt,isoliert
87888,20,scriptura,Schrift
87889,20,overhears,überhört
87890,20,sanballat,sanballat
87891,20,latet,latet
87892,20,itcould,es könnte
87893,20,guerrero,Guerrero
87894,20,nuncios,nuncios
87895,20,nalasu's,Nalasus
87896,20,earthand,erdeund
87897,20,ay's,ay's
87898,20,ransie,ransie
87899,20,forceless,kraftlos
87900,20,kandersteg,kandersteg
87901,20,disser,disser
87902,20,avonmouth,avonmouth
87903,20,relume,relume
87904,20,atri,atri
87905,20,skyhe,skyhe
87906,20,wopsle's,Wopsle's
87907,20,altgelt,altgelt
87908,20,castille,castille
87909,20,boldero,boldero
87910,20,youshould,Sie sollten
87911,20,grato,grato
87912,20,reconnoitered,rekognosziert
87913,20,uponme,auf mich
87914,20,droughty,dürr
87915,20,sembiava,sembiava
87916,20,sweno,sweno
87917,20,litchfield,litchfield
87918,20,houssain,houssain
87919,20,michmash,michmash
87920,20,ureau,ureau
87921,20,pesant,pesant
87922,20,gribier,gribier
87923,20,stessi,stessi
87924,20,polston,polston
87925,20,putare,putare
87926,20,colloch,colloch
87927,20,popsipetels,popsipetels
87928,20,drabble,drabble
87929,20,bradeen,bradeen
87930,20,disorder'd,in Unordnung gebracht
87931,20,thapsus,thapsus
87932,20,ermione,ermione
87933,20,sousing,sousing
87934,20,gene's,Genen
87935,20,encroaches,eingreift
87936,20,gargantua's,Gargantuas
87937,20,delmare,delmare
87938,20,durendal,durendal
87939,20,smelts,smelts
87940,20,venom'd,vergiftet
87941,20,ridere,ridere
87942,20,romam,romam
87943,20,caustically,ätzend
87944,20,face's,Gesichter
87945,20,irreconcilably,unversöhnlich
87946,20,vinta,vinta
87947,20,ussac,ussac
87948,20,ruddle,ruddle
87949,20,whe'er,wenn
87950,20,sedea,sedea
87951,20,intercalation,Einfügung
87952,20,creme,creme
87953,20,anthraquinone,Anthrachinon
87954,20,pencer,pencer
87955,20,ardentis,ardentis
87956,20,quoin,quoin
87957,20,l'animo,l'animo
87958,20,sexu,sexu
87959,20,baria,baria
87960,20,agesipolis,agesipolis
87961,20,hype,Hype
87962,20,blat,blat
87963,20,farival,farival
87964,20,hepar,hepar
87965,20,saguenay,saguenay
87966,20,sawhim,sah ihn
87967,20,you'l,du'l
87968,20,aulina,aulina
87969,20,illamant,illamant
87970,20,overladen,überladen
87971,20,ordinairement,ordinairement
87972,20,caunter,caunter
87973,20,quari,quari
87974,20,biaucaire,biaucaire
87975,20,coronis,coronis
87976,20,hiokatoo,hiokatoo
87977,20,delamotte,delamotte
87978,20,munday,munday
87979,20,trebizon,trebizon
87980,20,quichua,quichua
87981,20,bridau's,bridau's
87982,20,parahuari,parahuari
87983,20,trassi,trassi
87984,20,«monsieur,"""Monsieur"
87985,20,sarco,sarco
87986,20,cannet,canet
87987,20,erec's,Sardes
87988,20,sardes,sardes
87989,20,amulius,amulius
87990,20,momberah,momberah
87991,20,audron,audron
87992,20,stelthe,stelthe
87993,20,multae,multae
87994,20,subjacent,unterliegend
87995,20,risponde,Risponde
87996,20,calot,calot
87997,20,volsimi,volsimi
87998,20,facevan,facevan
87999,20,luteum,luteum
88000,20,deperdussin,deperdussin
88001,20,acrogens,Akrogene
88002,20,demmit,entmit
88003,20,gasbags,Gassäcke
88004,20,lavophils,lavophil
88005,20,sassan,sassan
88006,20,l'atmosphère,l'atmosphère
88007,20,avocats,Avocats
88008,20,abracadabra,abrakadabra
88009,20,tnt,tnt
88010,20,bulabantu,bulabantu
88011,20,struere,struere
88012,20,mellitic,mellitisch
88013,20,hising,hising
88014,20,phrenic,Zwerchfell
88015,20,hexam's,hexamisch
88016,20,accipere,accipere
88017,20,utrumque,utrumque
88018,20,stremo,stremo
88019,20,sendivogius,sendivogius
88020,20,flexowriter,flexowriter
88021,20,pulmonate,pulmonale
88022,20,athosand,athosund
88023,20,soffersi,soffersi
88024,20,diabase,Diabas
88025,20,uluxes,uluxes
88026,20,okey,okey
88027,20,pinnatifid,pinnatifid
88028,20,scie,scie
88029,20,urere,urere
88030,20,troche,troche
88031,20,larghezza,larghezza
88032,20,corallum,corallum
88033,20,nomar,nomar
88034,20,labbia,labbia
88035,20,connaît,kennt
88036,20,faons,faons
88037,20,elaps,vergeht
88038,20,villere,villere
88039,20,hyperides,hyperides
88040,20,bains,bains
88041,20,winchell,winchell
88042,20,lackaday,lackaday
88043,20,caddi,caddi
88044,20,hali,hali
88045,20,carrefour,carrefour
88046,20,anglicans,anglikaner
88047,20,sanger,sanger
88048,20,welltodo,guttodo
88049,20,dasher,dasher
88050,20,berechiah,berechiah
88051,20,avos,avos
88052,20,sebald,sebald
88053,20,rambaud,rambaud
88054,20,tertio,tertio
88055,20,doppia,doppia
88056,20,listomere's,Listomeres
88057,20,quag,quag
88058,20,trevise,trevise
88059,20,scema,scema
88060,20,macu,macu
88061,20,neriah,neriah
88062,20,ceas,ceas
88063,20,phyla,phyla
88064,20,berliner,berliner
88065,20,traytors,traytors
88066,20,marcion,marcion
88067,20,ageneral,ageneral
88068,20,datamation,datamation
88069,20,sebright,sebright
88070,20,goed,goed
88071,20,noddles,nodles
88072,20,cration,cration
88073,20,gillikins,gillikins
88074,20,fending,fending
88075,20,estoration,estoration
88076,20,dieses,dieses
88077,20,fraser's,fraser's
88078,20,asphalte,asphalt
88079,20,hennes,hennes
88080,20,saranno,saranno
88081,20,rhumb,rhumb
88082,20,lardner's,lardner's
88083,20,«deh,"""deh"
88084,20,hamah,hamah
88085,20,hitty,hitty
88086,20,legare,legare
88087,20,braille,Blindenschrift
88088,20,lyly,lyly
88089,20,billies,billies
88090,20,materialisation,Materialisierung
88091,20,fïata,fïata
88092,20,«in,"""in"
88093,20,banjos,Banjos
88094,20,strab,strab
88095,20,taglioni,Taglioni
88096,20,intercolumniation,intercolumniation
88097,20,ritenne,ritenne
88098,20,lubs,lubs
88099,20,billington,billington
88100,20,bermudez,bermudez
88101,20,sufferer's,Leidende
88102,20,kindes,kindes
88103,20,sechenias,sechenias
88104,20,alse,alse
88105,20,operis,operis
88106,20,sicul,sicul
88107,20,letterpress,Buchdruck
88108,20,himsell,himsell
88109,20,gupta,gupta
88110,20,darum,darum
88111,20,startingpoint,startpunkt
88112,20,worthie,worthie
88113,20,creina,creina
88114,20,locrian,locrian
88115,20,catchy,eingängig
88116,20,l'extrme,l'extrme
88117,20,leib,leib
88118,20,eply,eply
88119,20,erbyshire,erbyshire
88120,20,yarkand,yarkand
88121,20,fiant,fiant
88122,20,itte,itte
88123,20,herhand,herhand
88124,20,berrima,berrima
88125,20,lldcs,lldcs
88126,20,markel's,Markel's
88127,20,antipus,antipus
88128,20,musquash,Bisamratte
88129,20,goodworthy,gutwertig
88130,20,beenin,.
88131,20,sles,sles
88132,20,eutectic,eutektisch
88133,20,hilosopher's,hilosophisch
88134,20,volumetric,volumetrisch
88135,20,theduke,derduke
88136,20,mese,mese
88137,20,copiapo,kopiapo
88138,20,henderland,henderland
88139,20,dressingroom,umkleidekabine
88140,20,cordwainer,cordwainer
88141,20,flamelets,flammchen
88142,20,have't,haben nicht
88143,20,annotator,annotator
88144,20,sequuntur,sequuntur
88145,20,lombardie,lombardie
88146,20,sayto,sayto
88147,20,portier's,Portier's
88148,20,pulvere,pulvere
88149,20,cigli,Zigarren
88150,20,indiens,indien
88151,20,griechische,griechisch
88152,20,matrem,matrem
88153,20,civics,staatsbürgerkunde
88154,20,arth's,arths
88155,20,aloneand,alleinund
88156,20,tvas,tvas
88157,20,monocotyledons,Monokotyledonen
88158,20,heliacal,heliacal
88159,20,aida,aida
88160,20,exorcising,austreibend
88161,20,ceri,ceri
88162,20,dominis,dominis
88163,20,ceptor,ceptor
88164,20,detic,detic
88165,20,aquitania,Aquitanien
88166,20,patrologia,Patrologie
88167,20,pundits,Pandits
88168,20,acquir,erwerben
88169,20,mostrò,mostrò
88170,20,geben,geben
88171,20,gange,gange
88172,20,wissen,wissen
88173,20,tosave,speichern
88174,20,ennessee's,ennessee's
88175,20,rior,rior
88176,20,studium,studium
88177,20,theparty,Die Partei
88178,20,daceous,schüchtern
88179,20,tothrow,zu werfen
88180,20,youat,Sie unter
88181,20,gullibility,Leichtgläubigkeit
88182,20,mant,mant
88183,20,lineatus,lineatus
88184,20,inconnection,in Verbindung
88185,20,elief,elief
88186,20,mnemonics,Mnemotechnik
88187,20,ouvrier,ouvrier
88188,20,tetrahedral,tetraedrisch
88189,20,insalubrious,unheilvoll
88190,20,tifi,tifi
88191,20,ratcatcher,Rattenfänger
88192,20,solches,solches
88193,20,gilly,gilly
88194,20,virent,jungfräulich
88195,20,ristramand,ristramand
88196,20,ific,ific
88197,20,oneside,einseitig
88198,20,roris,roris
88199,20,vielle,vielle
88200,20,decwrl,decwrl
88201,20,rha,rha
88202,20,niobrara,niobrara
88203,20,mowbray's,mowbray's
88204,20,marchers,marschierer
88205,20,simson,simson
88206,20,efferent,efferent
88207,20,firewall,firewall
88208,20,thorolf,thorolf
88209,20,phony,unecht
88210,20,constantina,constantina
88211,20,marchands,marchands
88212,20,gallis,gallis
88213,20,supercomputing,supercomputing
88214,20,fj,fj
88215,20,odinas,odinas
88216,20,arvandus,arvandus
88217,20,nonresistance,widerstandslos
88218,20,piecee,piecee
88219,20,bihe,bihe
88220,20,snowbird,snowbird
88221,20,tla,tla
88222,20,donis,donis
88223,20,eading,eading
88224,20,chroic,chroic
88225,20,nnamed,nnamed
88226,20,aet,aet
88227,20,directrix,direktrix
88228,20,nectary,nektar
88229,20,preche,preche
88230,20,dinked,dinked
88231,20,barsabas,barsabas
88232,20,peats,Torf
88233,20,volontiers,volontiers
88234,20,sila,sila
88235,20,doorhe,doorhe
88236,20,glair,glair
88237,20,aestus,aestus
88238,20,ratta,ratta
88239,20,newenden,newenden
88240,20,ayn,ayn
88241,20,illic,illic
88242,20,senselessly,sinnlos
88243,20,queri,Queri
88244,20,pokey,pokey
88245,20,worste,worste
88246,20,daleth,daleth
88247,20,germen,germen
88248,20,decrement,dekrement
88249,20,athamas,athamas
88250,20,summerhayes,sommerhayes
88251,20,strowed,strowed
88252,20,hadbrought,hatte mitgebracht
88253,20,neave,neave
88254,20,arboles,arboles
88255,20,chateaus,chateaus
88256,20,guance,guance
88257,20,bontate,bontate
88258,20,gagny,gagny
88259,20,treys,bäume
88260,20,silanus,silanus
88261,20,leam,leam
88262,20,scolymoides,scolymoides
88263,20,fondlewife,fondlewife
88264,20,optatus,optatus
88265,20,wi'out,wi'out
88266,20,ricorda,ricorda
88267,20,unguis,unguis
88268,20,nubile,nubile
88269,20,ysobel,ysobel
88270,20,scor,scor
88271,20,figgers,figgers
88272,20,ngr,ngr
88273,20,giudicio,giudicio
88274,20,erto,erto
88275,20,laco,laco
88276,20,hypercard,hypercard
88277,20,nauseate,ekelhaft
88278,20,pergola,Pergola
88279,20,posure,Pose
88280,20,proportioning,Dosierung
88281,20,tacker,Tacker
88282,20,replacements,ersatzteile
88283,20,trochees,trochees
88284,20,byone,byone
88285,20,mugil,mugil
88286,20,unie,unie
88287,20,conscia,conscia
88288,20,austrasia,austrasia
88289,20,muxworthy,muxworthy
88290,20,uponwhich,worauf
88291,20,teenager,Teenager
88292,20,awaywith,wegmit
88293,20,dallato,dallato
88294,20,approx,ca.
88295,20,laudis,laudis
88296,20,codification,Kodifizierung
88297,20,animali,animali
88298,20,spectateurs,Zuschauer
88299,20,aiser,aiser
88300,20,cutler's,Kutterer
88301,20,adamson,adamson
88302,20,hoved,gehoved
88303,20,cactaceous,kaktus
88304,20,pdg,pdg
88305,20,sklhro,sklhro
88306,20,inds,inds
88307,20,defamer,Verleumder
88308,20,radiosus,radiosus
88309,20,work'd,gearbeitet
88310,20,grac,grac
88311,20,lether,lether
88312,20,secre,Geheimnis
88313,20,downa,downa
88314,20,outspanned,überspannt
88315,20,roosevelt's,Roosevelts
88316,20,sickliness,kränklichkeit
88317,20,antiphonal,antiphonal
88318,20,caesari,caesari
88319,20,joco,joco
88320,20,thepossibility,thepossibility
88321,20,skua,skua
88322,20,sondry,sondry
88323,20,frit,frit
88324,20,brushy,buschig
88325,20,spond,spond
88326,20,theboat,theboat
88327,20,britanniae,britanniae
88328,20,curassow,Curassow
88329,20,damaraland,damaraland
88330,20,ecould,ecould
88331,20,robotics,Robotik
88332,20,ope's,Ope's
88333,20,scalaria,Skalarien
88334,20,littler,littler
88335,20,bourigeau,bourigeau
88336,20,almon,almon
88337,20,elder's,Holunder
88338,20,hagi,hagi
88339,20,coupler,kuppler
88340,20,d'albon,d'albon
88341,20,d'ouvrir,d'ouvrir
88342,20,castera,castera
88343,20,clude,clude
88344,20,damoride,damoride
88345,20,sighings,Seufzer
88346,20,lidia,Lidia
88347,20,bashed,bashed
88348,20,colley,colley
88349,20,wulf,wulf
88350,20,philadelphians,philadelphia
88351,20,shebang,shebang
88352,20,holyoke,holyoke
88353,20,trudaine's,trudaine's
88354,20,reversals,umkehrungen
88355,20,mayhem,chaos
88356,20,bouclet,bouclet
88357,20,breadland,brotland
88358,20,newlands,neuland
88359,20,handlers,handwerker
88360,20,crafted,handwerklich
88361,20,elphberg,elphberg
88362,20,pickleson,pickleson
88363,20,amicos,amicos
88364,20,akan,akan
88365,20,semblables,semblables
88366,20,missiquash,missiquash
88367,20,bds,bds
88368,20,cabral,cabral
88369,20,trampers,Landstreicher
88370,20,elliot's,Elliots
88371,20,aboideau,aboideau
88372,20,flavy,flavy
88373,20,tanana,tanana
88374,20,hassle,lästig
88375,20,erard,erard
88376,20,riting,riting
88377,20,habomai,habomai
88378,20,harm'd,geschädigt
88379,20,andalusians,Andalusier
88380,20,pelasgians,pelasgier
88381,20,hablando,hablando
88382,20,mindoro,mindoro
88383,20,tybalt's,Tybalt...
88384,20,supp'd,unterstützt
88385,20,thornbush,dornbusch
88386,20,iou,iou
88387,20,chazelle,chazelle
88388,20,threal,drei
88389,20,clodhoppers,clodhoppers
88390,20,sobbings,schluchzen
88391,20,quintain,Quintain
88392,20,titlark,titlark
88393,20,mortifies,demütigt
88394,20,awls,Ahlen
88395,20,gallivanting,galoppiert
88396,20,wagtails,Bachstelzen
88397,20,unlovable,Unliebenswert
88398,20,brugsch,brugsch
88399,20,shipmasters,schiffsführer
88400,20,jc,jc
88401,20,embracings,Umarmungen
88402,20,polysyllabic,mehrsilbig
88403,20,gamete,Gamete
88404,20,ceit,ceit
88405,20,retook,wieder aufgenommen
88406,20,bruneau,bruneau
88407,20,oldman,alter Mann
88408,20,bunge,Bunge
88409,20,terpsion,terpsion
88410,20,guardant,Wächter
88411,20,arrieros,arrieros
88412,20,rank'd,rangiert
88413,20,monogenesis,Monogenese
88414,20,aestas,aestas
88415,20,kunashiri,kunashiri
88416,20,suchet,suchet
88417,20,audition,Vorsingen
88418,20,rystalman,rystalman
88419,20,theriac,theriac
88420,20,rallus,rallus
88421,20,clubroom,Klubraum
88422,20,broca,broca
88423,20,windibank,windibank
88424,20,catchpoles,Fangstangen
88425,20,platanus,platanus
88426,20,pontarlier,pontarlier
88427,20,affinis,affinis
88428,20,briga,briga
88429,20,bez,bez
88430,20,jogs,joggt
88431,20,otherhand,andere Hand
88432,20,grec,grec
88433,20,saidut,saidut
88434,20,missael,missael
88435,20,injuste,ungerecht
88436,20,álvaro,álvaro
88437,20,interchanges,tauscht aus
88438,20,worde,worde
88439,20,yellowbird,gelbvogel
88440,20,foundhimself,hat sich selbst gefunden
88441,20,gang's,Die Bande
88442,20,peppercorns,Pfefferkörner
88443,20,regionally,regional
88444,20,meah,meah
88445,20,taxidermist,Präparator
88446,20,bixiou's,bixiou's
88447,20,benefitted,profitiert
88448,20,peremptoriness,Peremptorium
88449,20,cerastes,cerastes
88450,20,thessalia,thessalia
88451,20,cerite,cerite
88452,20,blackamoors,blackamoors
88453,20,erreraist,Erreraist
88454,20,minie,minie
88455,20,intuitional,Intuition
88456,20,shepheard,shepheard
88457,20,surabaya,surabaya
88458,20,tarara,tarara
88459,20,roseau,roseau
88460,20,veritatem,veritatem
88461,20,conybeare,conybeare
88462,20,prochain,prochain
88463,20,hallowe'en,hallowe'en
88464,20,medusae,medusae
88465,20,sayther,sayther
88466,20,exon,exon
88467,20,plc,plc
88468,20,vejez,vejez
88469,20,lynchings,lynchings
88470,20,userid,Benutzerkennung
88471,20,immane,immane
88472,20,velox,velox
88473,20,adductor,Adduktoren
88474,20,untranslated,unübersetzt
88475,20,sycomore,sycomore
88476,20,shortstop,Shortstop
88477,20,apercevait,apercevait
