,counts,words,translations
49220,20,‘give,'geben
49221,20,sev'n,sieb'n
49222,20,bldg,gebäude
49223,20,mustiness,muffigkeit
49224,20,researched,recherchiert
49225,20,machiavelli's,machiavellis
49226,20,midrash,midrasch
49227,20,autobiographic,autobiografisch
49228,20,hairdresser's,friseursalon
49229,20,absolutist,absolutistisch
49230,20,sodomy,sodomie
49231,20,dowel,dübel
49232,20,monarchists,monarchisten
49233,20,compromis,kompromiss
49234,20,haveheard,habengehört
49235,20,ejects,wirft aus
49236,20,trustless,vertrauenslos
49237,20,dinging,ding
49238,20,senoritas,señoritas
49239,20,singlehanded,einhändig
49240,20,hymnal,gesangbuch
49241,20,youall,ihr alle
49242,20,voicehe,stimme die
49243,20,thanever,denn je
49244,20,predication,prädikat
49245,20,notwithout,nichtohne
49246,20,reviles,schimpft
49247,20,transmutes,wandelt
49248,20,fromone,voneinem
49249,20,equate,gleichsetzen
49250,20,butwhat,aberwas
49251,20,euric,eurisch
49252,20,peopleand,menschen und
49253,20,gluttonously,gefräßig
49254,20,otherside,andere seite
49255,20,coombs,kämme
49256,20,complected,zusammengesetzt
49257,20,villous,zottelig
49258,20,censorial,zensiert
49259,20,fromthem,von ihnen
49260,20,workon,arbeit an
49261,20,redo,neu machen
49262,20,mythically,mythisch
49263,20,holmes's,holmes
49264,20,gimbal,kardanisch
49265,20,searcharticles,artikel suchen
49266,20,molech,maulwurf
49267,20,noneof,keine von
49268,20,wheatfield,weizenfeld
49269,20,cumbering,schwerfällig
49270,20,nosy,neugierig
49271,20,predial,vorwahl
49272,20,differencebetween,unterschied zwischen
49273,20,appalls,appelliert
49274,20,endand,endund
49275,20,workhe,arbeiten die
49276,20,thehour,diestunde
49277,20,coruscation,koruskation
49278,20,veryone,sehrein
49279,20,grindstones,schleifsteine
49280,20,micaceous,glimmer
49281,20,scratch'd,gekratzt
49282,20,n'taient,n'taient
49283,20,paphlagonians,paphlagonier
49284,20,laudably,lobenswerterweise
49285,20,fullgrown,vollgewachsen
49286,20,achromatism,achromatismus
49287,20,provedenza,bewiesen
49288,20,curcuma,kurkuma
49289,20,rivera's,riveras
49290,20,reconciliations,versöhnungen
49291,20,mishka,mischka
49292,20,healthcare,gesundheitswesen
49293,20,feares,befürchtet
49294,20,echinodermata,stachelhäuter (echinodermata)
49295,20,distained,distanziert
49296,20,mights,könnte
49297,20,interrogates,befragt
49298,20,excedingly,exzessiv
49299,20,lacte,laktiert
49300,20,glasswort,glaswurz
49301,20,bickley's,schöllkraut
49302,20,foredone,vorausschauend
49303,20,ouverture,ouvertüre
49304,20,ador'd,angehimmelt
49305,20,wan't,wollen
49306,20,fundament,grundlage
49307,20,quadrangles,vierecke
49308,20,dietetics,diätetik
49309,20,mio»,"mio"""
49310,20,quilled,rüschen
49311,20,beeswing,bienenflügel
49312,20,charg,charg
49313,20,wizarding,zaubern
49314,20,augustines,augustine
49315,20,uninspiring,uninspiriert
49316,20,arraigns,anklagen
49317,20,unburned,nicht verbrannt
49318,20,thedifference,der unterschied
49319,20,wingenund's,wingenunddas
49320,20,worldof,welt von
49321,20,oecumenical,ökumenisch
49322,20,everlastin,immerwährend
49323,20,manichaean,manichäisch
49324,20,fragmentation,fragmentierung
49325,19,viscosity,viskosität
49326,19,unlacing,entflechten
49327,19,outstretching,ausdehnung
49328,19,miltonic,miltonisch
49329,19,overexcited,überdreht
49330,19,sovereignly,souverän
49331,19,rereading,nachgelesen
49332,19,chaffered,gehäckselt
49333,19,inscribes,beschriftet
49334,19,quittant,quittiert
49335,19,decamping,abwandern
49336,19,modernised,modernisiert
49337,19,saviors,retter
49338,19,contused,konturiert
49339,19,unfound,unentdeckt
49340,19,squarer,quadratischer
49341,19,ramified,verzweigt
49342,19,conscripted,einberufen
49343,19,hardeneth,verhärtet
49344,19,curtainless,vorhanglos
49345,19,woolf,wollf
49346,19,obeisances,verbeugung
49347,19,ticknor,kitzeln oder
49348,19,cautelous,kautelar
49349,19,bimetallism,bimetallismus
49350,19,challengingly,herausfordernd
49351,19,presuppositions,vorannahmen
49352,19,fibred,faserig
49353,19,craftier,listiger
49354,19,coots,blässhühner
49355,19,colonised,kolonisiert
49356,19,gullets,schlünde
49357,19,summarizing,zusammenfassend
49358,19,sonship,sohnschaft
49359,19,pianists,pianisten
49360,19,pigskin,schweineschwarte
49361,19,doorless,türlos
49362,19,starters,starter
49363,19,groaneth,stöhnt
49364,19,equivocator,äquivokator
49365,19,undercut,unterboten
49366,19,retinues,gefolgsleute
49367,19,stockaded,bestückt
49368,19,bevelled,schräg
49369,19,travel'd,reisen
49370,19,ascensions,aufstiege
49371,19,loathsomeness,verabscheuungswürdigkeit
49372,19,magnific,prächtig
49373,19,reconsidering,überdenken sie
49374,19,poor's,der armen
49375,19,handless,handlos
49376,19,whirl'd,gewirbelt
49377,19,reassemble,neu zusammenstellen
49378,19,euphemistic,euphemistisch
49379,19,flunkies,lakaien
49380,19,unenthusiastic,wenig enthusiastisch
49381,19,discomfiting,unbehagen erweckend
49382,19,invalidism,invalidität
49383,19,vermicular,wurmstichig
49384,19,salving,heilung
49385,19,assyriology,assyriologie
49386,19,bricklaying,maurerarbeiten
49387,19,irreconcileable,unversöhnlich
49388,19,petitionary,bittsteller
49389,19,anthropophagi,anthropophagie
49390,19,arbitrariness,willkür
49391,19,stuffe,stufffe
49392,19,postmasters,postmeister
49393,19,reawaken,wiedererwachen
49394,19,saturday's,samstag's
49395,19,foreshadowings,vorahnungen
49396,19,archdeacons,erzdiakone
49397,19,lyceums,lyzeen
49398,19,imbuing,durchdringung
49399,19,burgeoning,aufkeimende
49400,19,guamanian,guamanisch
49401,19,prostituting,prostituierend
49402,19,consumptives,konsumierende
49403,19,espion,spionieren
49404,19,participators,teilnehmende
49405,19,pennsylvanian,pennsylvanisch
49406,19,companioned,begleitend
49407,19,bummer,mistkerl
49408,19,clubmen,clubmänner
49409,19,morgiana's,morgianen
49410,19,reconcil'd,versöhnt
49411,19,liberalize,liberalisieren
49412,19,chook,huhn
49413,19,trews,baumeln
49414,19,ruggedly,schroff
49415,19,cornflowers,kornblumen
49416,19,wiliest,wildeste
49417,19,demon's,der dämonen
49418,19,air's,luft
49419,19,conspir'd,verschworene
49420,19,tartar's,tartars
49421,19,pearle,perle
49422,19,uncharacteristic,uncharakteristisch
49423,19,incriminated,inkriminiert
49424,19,preempted,vorweggenommen
49425,19,hoff,hoffentlich
49426,19,hatbox,hutschachtel
49427,19,rabbit's,kaninchen
49428,19,uncharitably,lieblos
49429,19,terrorize,terrorisieren
49430,19,disports,vertreibt
49431,19,lambskin,lammfell
49432,19,gloatingly,schadenfroh
49433,19,bianchon's,bianchons
49434,19,hightown,hochstädtisch
49435,19,intercedes,interveniert
49436,19,libelling,verleumdung
49437,19,bunked,getürmt
49438,19,patch'd,gepatcht
49439,19,motherliness,mütterlichkeit
49440,19,geometers,geometer
49441,19,foolishest,närrischste
49442,19,unhurried,gemütlichkeit
49443,19,penn'd,gepfercht
49444,19,barouches,baruches
49445,19,feverishness,fieberhaftigkeit
49446,19,limousines,limousinen
49447,19,engadine,engadin
49448,19,compendiously,kompromisslos
49449,19,bullock's,ochse
49450,19,huntsman's,jägerei
49451,19,mischievousness,bösartigkeit
49452,19,congeal'd,erstarrt
49453,19,hibernating,winterschlaf
49454,19,contino,weiter
49455,19,zis,zihr
49456,19,elijah's,elijas
49457,19,playeth,spielt
49458,19,heal'd,geheilt
49459,19,habitability,bewohnbarkeit
49460,19,yonder's,dort drüben
49461,19,inviolably,unantastbar
49462,19,magick,magie
49463,19,bosome,bosom
49464,19,dancer's,tänzerin
49465,19,rejecteth,abweisend
49466,19,unpassable,unüberwindbar
49467,19,flunk,durchfallen
49468,19,wabbling,schwankend
49469,19,urgings,drängt
49470,19,miguel's,miguels
49471,19,greenwater,grünes wasser
49472,19,teakwood,teakholz
49473,19,galen's,galen
49474,19,youthfully,jugendlich
49475,19,sergeyitch,sergejitsch
49476,19,wreath'd,bekränzt
49477,19,pries,priester
49478,19,palestinians,palästinenser
49479,19,hollers,schreien
49480,19,righteousnesses,gerechte
49481,19,push'd,geschoben'd
49482,19,reheating,wiederaufwärmen
49483,19,shudderings,schaudernd
49484,19,romps,strampelt
49485,19,wagonload,wagenladung
49486,19,spearhead,speerspitze
49487,19,judith's,judiths
49488,19,usuries,wucherungen
49489,19,attra,attraktion
49490,19,thudded,gepoltert
49491,19,breaded,paniert
49492,19,exile's,exilanten
49493,19,bobbie's,bobbies
49494,19,attestations,bescheinigungen
49495,19,vanquishes,überlistet
49496,19,amplifying,verstärkend
49497,19,inestimably,unschätzbar
49498,19,yodel,jodeln
49499,19,tortoiseshell,schildpatt
49500,19,reinstating,wiedereinführung
49501,19,bowmore's,bowmores
49502,19,distancing,distanzierung
49503,19,heartbeats,herzschläge
49504,19,stoner,kiffer
49505,19,rambouillet's,rambouillets
49506,19,barmaids,barmädchen
49507,19,peacemaking,friedensstiftend
49508,19,bookmen,buchmenschen
49509,19,halley's,halleys
49510,19,lionesses,löwinnen
49511,19,naturalist's,naturforscher
49512,19,thou't,du bist
49513,19,tranquillizing,beruhigend
49514,19,frostily,frostig
49515,19,crams,stopft
49516,19,bumpkins,bauerntrampel
49517,19,grovels,grunzt
49518,19,titters,zittern
49519,19,lycanthropy,lykanthropie
49520,19,thank'd,danksagung
49521,19,hierarch,hierarchie
49522,19,deform'd,deformiert
49523,19,hornet's,hornisse
49524,19,candelabras,kandelaber
49525,19,suppurating,eiternde
49526,19,disassociated,disassoziiert
49527,19,plateaux,hochebenen
49528,19,apparell'd,anziehsachen
49529,19,molehills,maulwurfshügel
49530,19,sauced,saucen
49531,19,generalise,verallgemeinern
49532,19,divineness,göttlichkeit
49533,19,macadamized,makadamisiert
49534,19,show'r,zeigen'r
49535,19,countermarches,gegenmärsche
49536,19,wigging,wackelnd
49537,19,evangelized,evangelisiert
49538,19,reap'd,geerntet
49539,19,wimpled,wimpel
49540,19,torpedoed,torpediert
49541,19,nail'd,festgenagelt
49542,19,evans's,evans
49543,19,unmentioned,unerwähnt
49544,19,allegoric,allegorisch
49545,19,offensiveness,beleidigung
49546,19,debouching,entblößt
49547,19,man”,"mann"""
49548,19,hotspur's,hitzköpfe
49549,19,embroiderers,sticker
49550,19,untowardly,unvorhergesehenes
49551,19,officiis,amt
49552,19,flapjacks,pfannkuchen
49553,19,shapelessness,unförmigkeit
49554,19,champain,champagner
49555,19,medically,medizinisch
49556,19,distillations,destillationen
49557,19,successe,erfolg
49558,19,inexhaustibly,unerschöpflich
49559,19,accuseth,beschuldigt
49560,19,summery,sommerlich
49561,19,freeness,freiheit
49562,19,lordlings,herren
49563,19,pulsated,pulsiert
49564,19,waggle,wackeln
49565,19,crawlers,krabbler
49566,19,punts,stocherkähne
49567,19,allopathy,allopathie
49568,19,arraigning,anklageschrift
49569,19,harebrained,hirngespinste
49570,19,comportment,verhalten
49571,19,lewis's,lewis
49572,19,melodramatically,melodramatisch
49573,19,elicits,entlockt
49574,19,unchangeableness,unveränderlichkeit
49575,19,exhorteth,ermahnt
49576,19,murd'rous,mörderisch
49577,19,somethink,etwas denken
49578,19,unbroke,ungebrochen
49579,19,claptrap,geschwätz
49580,19,transcendant,transzendent
49581,19,panegyrical,panegyrisch
49582,19,insatiably,unersättlich
49583,19,flourish'd,blühte
49584,19,manicurist,maniküre
49585,19,trece,dreimal
49586,19,dippers,wasseramseln
49587,19,oere,hier
49588,19,combes,kämme
49589,19,insurances,versicherungen
49590,19,indoctrinated,indoktriniert
49591,19,calorie,kalorien
49592,19,vaingloriously,prahlerisch
49593,19,rescu'd,gerettet
49594,19,plighting,plagend
49595,19,haight,hoch
49596,19,gastronomical,gastronomisch
49597,19,respectfulness,ehrerbietung
49598,19,aeaean,äääääh
49599,19,arab's,araber
49600,19,crikey,verflixt
49601,19,wielders,kämpfer
49602,19,instigations,anstiftungen
49603,19,theistic,theistisch
49604,19,ruler's,herrscher
49605,19,fumigated,ausgeräuchert
49606,19,fir'd,getannelt
49607,19,survey'd,befragung'd
49608,19,wholesalers,großhändler
49609,19,occultism,okkultismus
49610,19,usurer's,wucherer
49611,19,holkar's,holkars
49612,19,yellowthroat,gelbkehlchen
49613,19,motorist,autofahrer
49614,19,mesmerised,mesmerisiert
49615,19,shallots,schalotten
49616,19,synthetical,synthetisch
49617,19,ravishingly,hinreißend
49618,19,unhooking,aushaken
49619,19,titian's,titianisch
49620,19,freightage,fracht
49621,19,impugning,anfechtung
49622,19,cheesecloth,käsetuch
49623,19,geometricians,geometriker
49624,19,apostatize,apostatisieren
49625,19,longstanding,langjährig
49626,19,eriphyle,eriphylle
49627,19,disembarrass,entblößen
49628,19,castalian,kastalien
49629,19,maidish,mädchenhaft
49630,19,bacchantes,bacchantisch
49631,19,rend'red,rend'rot
49632,19,philanthropies,philanthropen
49633,19,murtherous,mürrisch
49634,19,executioner's,scharfrichter
49635,19,retelling,nacherzählen
49636,19,reprehending,tadelnd
49637,19,carling's,karling's
49638,19,aftertime,nachspielzeit
49639,19,ox's,ochsen
49640,19,tiempos,zeitpunkte
49641,19,moistens,befeuchtet
49642,19,seductively,verführerisch
49643,19,crimps,kräuselt
49644,19,joshing,scherzen
49645,19,criminological,kriminologische
49646,19,thepeasantry,diebauernschaft
49647,19,sayhe,sagt er
49648,19,wearin,trägt
49649,19,silicious,siliziös
49650,19,uncurbed,ungekürzt
49651,19,urleigh's,urleighs
49652,19,disemboweled,ausgeweidet
49653,19,penses,penses
49654,19,falsifier,fälscher
49655,19,unfrocked,unfehlbar
49656,19,himah,erah
49657,19,scen,szene
49658,19,connatre,connatre
49659,19,brickmaking,ziegelherstellung
49660,19,multitudo,zahlreich
49661,19,andmake,undmache
49662,19,orsino's,orsinus
49663,19,pendleton's,pendletons
49664,19,stowting,verstaubar
49665,19,accidently,versehentlich
49666,19,traffick,handel
49667,19,homebrew,selbstgebrautes
49668,19,polyzoa,polyzoen
49669,19,shadings,schattierungen
49670,19,peasmarsh,erbsensumpf
49671,19,dede's,dedes
49672,19,criminelle,kriminelle
49673,19,chlorous,chlorhaltig
49674,19,lithotomy,steinschnitt
49675,19,raptured,verzückt
49676,19,postpones,verschiebt
49677,19,ligulate,ligulieren
49678,19,thechurch,diekirche
49679,19,coracoid,korakoid
49680,19,illumes,beleuchtet
49681,19,thevoice,die stimme
49682,19,l'tat,l'tat
49683,19,sawthat,"sah, dass"
49684,19,ofmoney,vongeld
49685,19,yearsbefore,jahrevor
49686,19,thestorm,der sturm
49687,19,presenceof,anwesenheit von
49688,19,iterated,iteriert
49689,19,thegovernor,dergouverneur
49690,19,calkers,kreidler
49691,19,butthis,aberdiese
49692,19,couldnât,konnte nicht
49693,19,theafternoon,dennachmittag
49694,19,hargrave's,hargraves
49695,19,awonderful,wunderbare
49696,19,leavin,verlassen
49697,19,raveling,.
49698,19,youbut,dubut
49699,19,chamfer,abschrägung
49700,19,armload,armlast
49701,19,theresident,der präsident
49702,19,canoeist,kanufahrer
49703,19,notionally,begrifflich
49704,19,auncelotand,auncelotund
49705,19,valais,wallis
49706,19,prohibs,verbote
49707,19,thestory,die geschichte
49708,19,gyro,kreisel
49709,19,prsenter,prsenter
49710,19,offhis,aus seinem
49711,19,thestrength,diestärke
49712,19,awayut,wegut
49713,19,inflect,flektieren
49714,19,song,lied
49715,19,ofothers,vonanderen
49716,19,excisemen,abschaum
49717,19,vulgarism,vulgäres
49718,19,mewith,ich mit
49719,19,coherer,kohärent
49720,19,sentimentalities,sentimentalitäten
49721,19,swivelling,schwenkbar
49722,19,nextmorning,nächstermorgen
49723,19,pondfish,teichfisch
49724,19,neces,braucht
49725,19,bryozoan,bryozoen
49726,19,converte,konvertieren
49727,19,ropedancer,seiltänzer
49728,19,huckleberries,blaubeeren
49729,19,o'flarety,flockig
49730,19,allowedto,erlaubt
49731,19,butlittle,aberwenig
49732,19,cribriform,krippenform
49733,19,digressive,abschweifend
49734,19,purled,geschnurrt
49735,19,zapped,gezappt
49736,19,shoshonee,schoschonen
49737,19,nonsexual,ungeschlechtlich
49738,19,braise,schmoren
49739,19,whichseemed,dasschien
49740,19,bewitchment,verzaubert
49741,19,philosophized,philosophiert
49742,19,covine,rind
49743,19,oneday,einestages
49744,19,stoking,schüren
49745,19,anne,anne
49746,19,radiocommunications,funkverkehr
49747,19,thesight,diesicht
49748,19,burlesques,burlesken
49749,19,androde,undrode
49750,19,lungwort,lungenkraut
49751,19,twothirds,zwei drittel
49752,19,qread,qlesen
49753,19,onme,auf mich
49754,19,wellhe,guthe
49755,19,peech,rede
49756,19,notaire,notar
49757,19,sicilies,sizilien
49758,19,rodlike,rutenförmig
49759,19,itizens,itizianer
49760,19,thatat,dass auf
49761,19,stutterers,stotterer
49762,19,whistlings,pfeifende
49763,19,omeal,mahlzeit
49764,19,informacion,informationen
49765,19,merchantable,handelsüblich
49766,19,moreale,mehrale
49767,19,scythed,sense
49768,19,replacers,ersetzer
49769,19,plutt,plutt
49770,19,seinem,sein
49771,19,urons,uronen
49772,19,glyceryl,glycerin
49773,19,inthem,in ihnen
49774,19,toany,zu jeder
49775,19,outgrowing,auswachsen
49776,19,meanderings,mäander
49777,19,inanother,ineinemanderen
49778,19,wheelwrights,radschläger
49779,19,kinghe,könighe
49780,19,splitters,spalter
49781,19,coagulates,gerinnt
49782,19,ifwe,wenn wir
49783,19,idle's,leerlauf
49784,19,youâll,duâll
49785,19,giessen,gießen
49786,19,conveyors,förderbänder
49787,19,forelands,vorland
49788,19,pickwickian,pickwickisch
49789,19,carbajal's,carbajals
49790,19,calkas,kalkas
49791,19,foreshowing,vorausschauend
49792,19,excommunicating,exkommunizierend
49793,19,outskirt,außerhalb
49794,19,patroles,patrouillen
49795,19,haydocks,heuhaufen
49796,19,smithery,schmiedekunst
49797,19,poltroonery,poltroonerie
49798,19,annexations,anlagen
49799,19,climatal,klimatisch
49800,19,partic,partikel
49801,19,foreclosed,abgeschottet
49802,19,macros,makros
49803,19,liquefying,verflüssigen
49804,19,frittering,verzettelnd
49805,19,recuperating,erholsam
49806,19,iliads,iliaden
49807,19,matinees,matineen
49808,19,thathat,das
49809,19,knockdown,umwerfend
49810,19,slugger,schläger
49811,19,pretties,hübsches
49812,19,energize,energetisieren
49813,19,lighten'd,erhellt
49814,19,hydatid,hydatide
49815,19,breakin,einbruch
49816,19,awayn,wegn
49817,19,supplicatory,bittsteller
49818,19,glasslike,glasartig
49819,19,deathand,todund
49820,19,ichthyology,ichthyologie
49821,19,perpendicularity,rechtwinkligkeit
49822,19,scrutinizes,untersuchte
49823,19,opacous,undurchsichtig
49824,19,whatnot,dingsbums
49825,19,congealing,erstarrung
49826,19,overproduction,überproduktion
49827,19,madrepores,madreporen
49828,19,sprees,späße
49829,19,ready's,bereit
49830,19,stationmaster,bahnhofsvorsteher
49831,19,disrupting,stören
49832,19,uncheerful,unlustig
49833,19,jacobitism,jakobitisch
49834,19,cavalier's,kavaliere
49835,19,extorts,erpresst
49836,19,commingle,mischen
49837,19,renouncement,verzicht
49838,19,rumanian,rumänisch
49839,19,reorganising,umstrukturierung
49840,19,understated,untertrieben
49841,19,entrants,einsteiger
49842,19,borrowings,anleihen
49843,19,divergences,abweichungen
49844,19,michaud's,michauds
49845,19,luxuriating,schwelgen
49846,19,conjugating,konjugieren
49847,19,mysian,mysianisch
49848,19,bisque,biskuit
49849,19,‘just,'nur
49850,19,manipulates,manipuliert
49851,19,unharnessing,entschärfung
49852,19,cuppe,kuppeln
49853,19,systematizing,systematisieren
49854,19,cloaking,tarnend
49855,19,revolters,revoluzzer
49856,19,innovating,innovativ
49857,19,locates,ortet
49858,19,disjoining,abgetrennt
49859,19,misquote,falsch zitiert
49860,19,frilling,kräuseln
49861,19,blessest,gesegnet
49862,19,interspace,zwischenraum
49863,19,somnambulists,nachtwandler
49864,19,uppon,oben auf
49865,19,simpleminded,einfältig
49866,19,leveler,gleichmacher
49867,19,ridiculousness,lächerlichkeit
49868,19,believ'st,glaubt'st
49869,19,unsearched,ungesucht
49870,19,misjudging,fehleinschätzung
49871,19,independency,unabhängigkeit
49872,19,uncontradicted,unwidersprochen
49873,19,bedazzled,verwirrt
49874,19,pummelling,stampfend
49875,19,absorbedly,absorbiert
49876,19,evens,ausgeglichen
49877,19,triplicate,dreifach
49878,19,untameable,unzähmbar
49879,19,customed,maßgeschneidert
49880,19,epicene,epicen
49881,19,betrayers,verräter
49882,19,ascribable,zuschreibbar
49883,19,dismaying,bestürzend
49884,19,brabble,brabbeln
49885,19,intemperately,maßlos
49886,19,enquires,erkundigt sich
49887,19,repulsions,abstoßungen
49888,19,britanny,britannien
49889,19,acquits,freispricht
49890,19,astounds,verblüfft
49891,19,caribbees,karibische bienen
49892,19,disarranging,verwirrend
49893,19,procreant,zeugungsfähig
49894,19,juan's,juans
49895,19,forbode,verboten
49896,19,pirating,raubkopieren
49897,19,flameless,flammenlos
49898,19,forenoons,vormittage
49899,19,rubrics,rubriken
49900,19,trave,reise
49901,19,deflower,entjungfern
49902,19,birdcage,vogelkäfig
49903,19,moralised,moralisiert
49904,19,bulgy,bauchig
49905,19,nudges,stupst
49906,19,edgy,kantig
49907,19,wistly,schrullig
49908,19,putrefactive,fäulnismittel
49909,19,extemporised,extemporiert
49910,19,‘only,'nur
49911,19,buryingplace,begräbnisstätte
49912,19,quartan,vierteljährlich
49913,19,insociable,unzertrennlich
49914,19,excusably,entschuldbar
49915,19,heled,geführt
49916,19,mobilizing,mobilisierend
49917,19,elocutionist,redegewandt
49918,19,uncaught,nicht gefangen
49919,19,unescapable,unausweichlich
49920,19,serenaded,mit einem ständchen
49921,19,openest,offenste
49922,19,bee's,biene
49923,19,idolised,vergöttert
49924,19,squanders,verschwendet
49925,19,decapitate,geköpft
49926,19,jetting,düsen
49927,19,yoking,jochen
49928,19,spiritualize,vergeistigen
49929,19,malva,malve
49930,19,cardinalis,kardinalis
49931,19,crenelated,zackenschötchen
49932,19,blessure,blessur
49933,19,creaming,cremig
49934,19,somethings,irgendetwas
49935,19,sprinting,sprinten
49936,19,nonstandard,nicht standard
49937,19,gymnosophists,gymnosophen
49938,19,gagging,knebel
49939,19,dispensers,spender
49940,19,clarifies,klärt
49941,19,contente,inhalt
49942,19,inflow,zufluss
49943,19,carbuncled,karbunkel
49944,19,judaic,judaistisch
49945,19,archetypes,archetypen
49946,19,staunched,gestaunt
49947,19,miscalculate,verrechnen
49948,19,sharping,schärfen
49949,19,socioeconomic,sozioökonomisch
49950,19,exequies,exequien
49951,19,sunrays,sonnenstrahlen
49952,19,bloodier,blutiger
49953,19,caped,ummantelt
49954,19,catalysis,katalyse
49955,19,logon,anmeldung
49956,19,readership,leserschaft
49957,19,sizeable,ansehnlich
49958,19,maturest,reifste
49959,19,fourierists,fourieristen
49960,19,farfetched,weit hergeholt
49961,19,complemental,komplementär
49962,19,scandale,skandalös
49963,19,forehanded,vorhand
49964,19,lettish,lettisch
49965,19,pluralist,pluralistisch
49966,19,wifeless,frauenlos
49967,19,easterlings,osterlinge
49968,19,unengaged,unengagiert
49969,19,occuper,besetzer
49970,19,purveyance,lieferung
49971,19,equivocations,äquivokationen
49972,19,squeezer,quetscher
49973,19,amharic,amharisch
49974,19,cornflower,kornblume
49975,19,disci,diski
49976,19,mennonite,mennoniten
49977,19,rhineland,rheinland
49978,19,laotian,laotisch
49979,19,brahmanism,brahmanismus
49980,19,outdistanced,übertrumpft
49981,19,semitones,halbtöne
49982,19,chatterings,geschnatter
49983,19,officialism,offizialismus
49984,19,scraggly,dürr
49985,19,featherstones,federsteine
49986,19,pluperfect,pluperfekt
49987,19,bubbly,sprudelnd
49988,19,grabber,greifer
49989,19,starkness,starkheit
49990,19,wristband,armband
49991,19,nuflo's,nuflos
49992,19,aand,aund
49993,19,fewminutes,wenigeminuten
49994,19,hadlow,hatteniedrig
49995,19,itchy,juckreiz
49996,19,s'criait,s'criait
49997,19,thecoast,dieküste
49998,19,pelagian,pelagial
49999,19,laund,wäsche
50000,19,transoms,riegel
50001,19,residentiary,wohnheim
50002,19,attacker,angreifer
50003,19,activism,aktivismus
50004,19,hoofprints,hufabdrücke
50005,19,miasmatic,miasmatisch
50006,19,vacating,räumen
50007,19,dogmatists,dogmatiker
50008,19,involutions,verwicklungen
50009,19,traject,trajekt
50010,19,lorries,lastkraftwagen
50011,19,blossomy,blühend
50012,19,dignifying,würdevoll
50013,19,ruinously,ruinös
50014,19,wastepaper,altpapier
50015,19,selfpossession,selbstbesitz
50016,19,deeded,vererbt
50017,19,technics,technik
50018,19,coalfish,köhler
50019,19,havingbeen,gewesen zu sein
50020,19,yearshe,jahre er
50021,19,thereout,dort aus
50022,19,thepaper,das papier
50023,19,opiniones,meinungen
50024,19,rudimental,rudimentär
50025,19,thather,dass ihre
50026,19,shirtwaists,hemdblusen
50027,19,amalekite,amalekiter
50028,19,ganglions,ganglien
50029,19,sailin,segeln
50030,19,jokin,scherzhaft
50031,19,washhouse,waschhaus
50032,19,workof,arbeit von
50033,19,disembarrassed,entblößt
50034,19,bellflower,glockenblume
50035,19,istorical,istorisch
50036,19,tingles,kribbelt
50037,19,turanian,turanische
50038,19,fallings,stürze
50039,19,groundfloor,erdgeschoss
50040,19,titillation,kitzeln
50041,19,crossbowmen,armbrustschützen
50042,19,windshield,windschutzscheibe
50043,19,tows,schleppt
50044,19,friendlessness,freundlosigkeit
50045,19,delicacie,delikatesse
50046,19,brachycephalic,brachyzephale
50047,19,decipherable,entzifferbar
50048,19,sudorific,schweißtreibend
50049,19,bunghole,spundloch
50050,19,bukovina,bukowina
50051,19,shriveling,schrumpfen
50052,19,deposes,abgesetzt
50053,19,ascensional,aufsteigend
50054,19,tracheotomy,tracheotomie
50055,19,crimination,kriminierung
50056,19,aristolochia,aristolochie
50057,19,fraying,ausfransen
50058,19,snickering,kichern
50059,19,thirstiness,durstig
50060,19,stealthiness,verstohlenheit
50061,19,tance,tanz
50062,19,republish,wiederveröffentlichung
50063,19,chines,chinesisch
50064,19,daytimes,tageszeiten
50065,19,bessarabia,bessarabien
50066,19,sponger,schmarotzer
50067,19,lectureship,lehrstuhl
50068,19,classifies,klassifiziert
50069,19,banqueters,banketthalter
50070,19,australasian,australasisch
50071,19,romanized,umgangssprachlich
50072,19,retracts,zurückzieht
50073,19,outputs,ausgänge
50074,19,detectable,nachweisbar
50075,19,aetolian,ätolisch
50076,19,vocalized,vokalisiert
50077,19,cowry,kuhfladen
50078,19,evangelicals,evangelische
50079,19,trainmen,eisenbahner
50080,19,syndicated,syndiziert
50081,19,undisclosed,ungenannt
50082,19,vocally,lautstark
50083,19,countering,gegen
50084,19,notability,bemerkenswert
50085,19,fervidly,inbrünstig
50086,19,conglomerates,konglomerate
50087,19,mumping,pumpen
50088,19,respirer,atmer
50089,19,valencian,valencianisch
50090,19,communi,gemeinschaft
50091,19,coking,verkokung
50092,19,coalescent,zusammenfließend
50093,19,shamanism,schamanismus
50094,19,squats,hockt
50095,19,myopic,kurzsichtig
50096,19,untilthe,bis zu
50097,19,groundand,grund und
50098,19,youngand,youngund
50099,19,carni,karni
50100,19,ethnologists,ethnologen
50101,19,wellmeaning,wohlmeinend
50102,19,motherinlaw,schwiegermutter
50103,19,semantics,semantik
50104,19,returnedto,zurück zu
50105,19,napolons,napolons
50106,19,schoolmeasther,schulmeasther
50107,19,measter,meister
50108,19,wond'rous,wundersam
50109,19,particularized,.
50110,19,froths,schäumt
50111,19,steamboating,dampferfahrt
50112,19,antitrust,kartellrecht
50113,19,curvate,krümmen
50114,19,receptor,rezeptor
50115,19,andperhaps,und vielleicht
50116,19,worldcatid,weltcatid
50117,19,infringes,verstößt
50118,19,sassanian,sassanisch
50119,19,film's,der film
50120,19,likelyto,wahrscheinlich zu
